invoice_id,invoice_date,vendor_id,vendor_name,currency,line_item_number,item_code,description,quantity,unit_price,line_total
INV0100,08-09-2024,V007,Vendor_7,GBP,5,ITM0001,Accessory device module,15,127.35,1910.25
INV0101,18-01-2024,V007,Vendor_7,INR,1,ITM0048,Assembly accessory assembly,10,468.43,4684.3
INV0101,18-01-2024,V007,Vendor_7,INR,2,ITM0011,Device assembly gadget,16,321.07,5137.12
INV0101,18-01-2024,V007,Vendor_7,INR,3,ITM0013,Part part gadget gadget unit,11,12.46,137.06
INV0101,18-01-2024,V007,Vendor_7,INR,4,ITM0018,Gadget part widget widget part assembly unit,12,386.54,4638.48
INV0101,18-01-2024,V007,Vendor_7,INR,5,ITM0016,Assembly device module accessory,2,34.59,69.18
INV0102,26-11-2024,V005,Vendor_5,USD,1,ITM0009,Component accessory part device part module,7,15.57,108.99
INV0102,26-11-2024,V005,Vendor_5,USD,2,ITM0025,Device component widget device unit,18,350.03,6300.54
INV0102,26-11-2024,V005,Vendor_5,USD,3,ITM0013,Gadget module device component part accessory assembly,3,267.91,803.73
INV0102,26-11-2024,V005,Vendor_5,USD,4,ITM0029,Part assembly assembly device assembly,6,442.05,2652.3
INV0102,26-11-2024,V005,Vendor_5,USD,5,ITM0040,Device component device unit assembly,13,98.99,1286.87
INV0103,15-12-2024,V016,Vendor_16,EUR,1,ITM0040,Component unit widget assembly widget,5,93.43,467.15
INV0103,15-12-2024,V016,Vendor_16,EUR,2,ITM0003,Widget gadget widget unit,13,330.67,4298.71
INV0103,15-12-2024,V016,Vendor_16,EUR,3,ITM0034,Device component module unit widget accessory gadget,16,464.56,7432.96
INV0103,15-12-2024,V016,Vendor_16,EUR,4,ITM0006,Part widget unit accessory module module,2,412.7,825.4
INV0103,15-12-2024,V016,Vendor_16,EUR,5,ITM0018,Widget widget component accessory accessory widget device,18,195.74,3523.32
INV0104,08-04-2024,V017,Vendor_17,EUR,1,ITM0037,Unit unit device device,19,182.19,3461.61
INV0104,08-04-2024,V017,Vendor_17,EUR,2,ITM0030,Part gadget gadget module module gadget,20,224.29,4485.8
INV0104,08-04-2024,V017,Vendor_17,EUR,3,ITM0023,Assembly accessory part module unit,11,306.16,3367.76
INV0104,08-04-2024,V017,Vendor_17,EUR,4,ITM0037,Gadget device accessory component accessory assembly module,2,491.56,983.12
INV0104,08-04-2024,V017,Vendor_17,EUR,5,ITM0039,Assembly accessory component,10,492.28,4922.8
INV0105,19-04-2024,V011,Vendor_11,USD,1,ITM0050,Accessory assembly unit unit widget,15,181.05,2715.75
INV0105,19-04-2024,V011,Vendor_11,USD,2,ITM0009,Module unit component part widget,13,286.69,3726.97
INV0105,19-04-2024,V011,Vendor_11,USD,3,ITM0014,Device part gadget,19,410.66,7802.54
INV0105,19-04-2024,V011,Vendor_11,USD,4,ITM0007,Unit widget part module part accessory module,14,211.18,2956.52
INV0105,19-04-2024,V011,Vendor_11,USD,5,ITM0008,Device part accessory unit,13,31.79,413.27
INV0106,25-09-2024,V002,Vendor_2,GBP,1,ITM0035,Gadget assembly gadget widget device module assembly,20,289.75,5795
INV0106,25-09-2024,V002,Vendor_2,GBP,2,ITM0006,Module part gadget module,16,287.86,4605.76
INV0106,25-09-2024,V002,Vendor_2,GBP,3,ITM0004,Module widget assembly device gadget gadget unit,16,200.68,3210.88
INV0106,25-09-2024,V002,Vendor_2,GBP,4,ITM0037,Unit accessory assembly component,9,389.5,3505.5
INV0106,25-09-2024,V002,Vendor_2,GBP,5,ITM0021,Widget device module module component unit widget,10,88.78,887.8
INV0107,28-06-2024,V020,Vendor_20,INR,1,ITM0040,Module accessory component device,5,380.08,1900.4
INV0107,28-06-2024,V020,Vendor_20,INR,2,ITM0006,Device component unit,5,435.03,2175.15
INV0107,28-06-2024,V020,Vendor_20,INR,3,ITM0019,Module part component,16,16.26,260.16
INV0107,28-06-2024,V020,Vendor_20,INR,4,ITM0014,Gadget assembly device assembly unit accessory device,1,191.42,191.42
INV0107,28-06-2024,V020,Vendor_20,INR,5,ITM0043,Widget gadget component part unit widget unit,1,37.97,37.97
INV0108,04-12-2024,V009,Vendor_9,GBP,1,ITM0007,Component part module,13,256.73,3337.49
INV0108,04-12-2024,V009,Vendor_9,GBP,2,ITM0046,Accessory assembly unit,3,97.28,291.84
INV0108,04-12-2024,V009,Vendor_9,GBP,3,ITM0033,Unit device widget accessory component assembly,6,14.09,84.54
INV0108,04-12-2024,V009,Vendor_9,GBP,4,ITM0044,Module component accessory accessory component,2,314.77,629.54
INV0108,04-12-2024,V009,Vendor_9,GBP,5,ITM0025,Accessory accessory component,11,449.1,4940.1
INV0109,02-12-2024,V005,Vendor_5,USD,1,ITM0047,Assembly device part device module unit,14,485.42,6795.88
INV0109,02-12-2024,V005,Vendor_5,USD,2,ITM0039,Assembly gadget unit unit device,7,431.98,3023.86
INV0109,02-12-2024,V005,Vendor_5,USD,3,ITM0020,Accessory module accessory device unit unit gadget,3,280.88,842.64
INV0109,02-12-2024,V005,Vendor_5,USD,4,ITM0047,Gadget part gadget,1,383.89,383.89
INV0109,02-12-2024,V005,Vendor_5,USD,5,ITM0027,Component device part unit device gadget,7,57.85,404.95
INV0110,04-04-2024,V001,Vendor_1,GBP,1,ITM0039,Unit unit component widget widget part gadget,20,237.04,4740.8
INV0110,04-04-2024,V001,Vendor_1,GBP,2,ITM0042,Gadget module assembly gadget component,14,383.45,5368.3
INV0110,04-04-2024,V001,Vendor_1,GBP,3,ITM0001,Accessory component device gadget gadget,6,463.92,2783.52
INV0110,04-04-2024,V001,Vendor_1,GBP,4,ITM0029,Assembly component assembly component module widget device,13,361.5,4699.5
INV0110,04-04-2024,V001,Vendor_1,GBP,5,ITM0026,Accessory unit assembly unit device widget widget,15,414.37,6215.55
INV0111,22-01-2024,V008,Vendor_8,INR,1,ITM0048,Unit assembly unit,2,98.98,197.96
INV0111,22-01-2024,V008,Vendor_8,INR,2,ITM0029,Part device component gadget component accessory,17,452.32,7689.44
INV0111,22-01-2024,V008,Vendor_8,INR,3,ITM0030,Widget assembly gadget unit accessory assembly,13,209.71,2726.23
INV0111,22-01-2024,V008,Vendor_8,INR,4,ITM0029,Gadget unit device,7,441.86,3093.02
INV0111,22-01-2024,V008,Vendor_8,INR,5,ITM0006,Component unit device gadget device,3,61.51,184.53
INV0112,18-08-2024,V012,Vendor_12,USD,1,ITM0034,Device accessory unit gadget assembly widget,6,456.57,2739.42
INV0112,18-08-2024,V012,Vendor_12,USD,2,ITM0037,Gadget gadget device widget,10,158.21,1582.1
INV0112,18-08-2024,V012,Vendor_12,USD,3,ITM0050,Component gadget accessory accessory widget device,1,232.03,232.03
INV0112,18-08-2024,V012,Vendor_12,USD,4,ITM0032,Part unit assembly gadget unit assembly module,20,302.05,6041
INV0112,18-08-2024,V012,Vendor_12,USD,5,ITM0016,Component unit part gadget gadget widget module,5,427.65,2138.25
INV0113,07-12-2024,V019,Vendor_19,GBP,1,ITM0022,Widget module gadget,10,307.49,3074.9
INV0113,07-12-2024,V019,Vendor_19,GBP,2,ITM0045,Unit unit accessory device module widget device,11,187.44,2061.84
INV0113,07-12-2024,V019,Vendor_19,GBP,3,ITM0025,Device part widget,16,71.6,1145.6
INV0113,07-12-2024,V019,Vendor_19,GBP,4,ITM0045,Component module gadget gadget widget,19,366.22,6958.18
INV0113,07-12-2024,V019,Vendor_19,GBP,5,ITM0041,Accessory assembly device accessory accessory component unit,11,133.53,1468.83
INV0114,21-10-2024,V020,Vendor_20,GBP,1,ITM0009,Unit assembly unit assembly gadget unit device,7,5.78,40.46
INV0114,21-10-2024,V020,Vendor_20,GBP,2,ITM0002,Unit gadget part part accessory module,11,178.08,1958.88
INV0114,21-10-2024,V020,Vendor_20,GBP,3,ITM0041,Widget gadget component part,10,153.64,1536.4
INV0114,21-10-2024,V020,Vendor_20,GBP,4,ITM0036,Device gadget component module unit,1,416.86,416.86
INV0114,21-10-2024,V020,Vendor_20,GBP,5,ITM0013,Part accessory assembly assembly widget,5,243.34,1216.7
INV0115,17-11-2024,V015,Vendor_15,GBP,1,ITM0030,Accessory widget assembly unit device assembly,1,108.09,108.09
INV0115,17-11-2024,V015,Vendor_15,GBP,2,ITM0044,Part part module accessory component,1,172.88,172.88
INV0115,17-11-2024,V015,Vendor_15,GBP,3,ITM0025,Part unit module unit part device device,11,356.37,3920.07
INV0115,17-11-2024,V015,Vendor_15,GBP,4,ITM0018,Widget part module part component assembly,6,60.55,363.3
INV0115,17-11-2024,V015,Vendor_15,GBP,5,ITM0003,Accessory module widget assembly,17,81.27,1381.59
INV0116,23-06-2024,V016,Vendor_16,GBP,1,ITM0050,Gadget part part accessory device,5,106.57,532.85
INV0116,23-06-2024,V016,Vendor_16,GBP,2,ITM0003,Module part gadget component widget part,3,169.98,509.94
INV0116,23-06-2024,V016,Vendor_16,GBP,3,ITM0003,Assembly unit component,19,380.45,7228.55
INV0116,23-06-2024,V016,Vendor_16,GBP,4,ITM0041,Component gadget component component,15,337.21,5058.15
INV0116,23-06-2024,V016,Vendor_16,GBP,5,ITM0018,Gadget gadget accessory unit,4,107.26,429.04
INV0117,28-06-2024,V018,Vendor_18,GBP,1,ITM0018,Accessory part unit gadget,10,308.57,3085.7
INV0117,28-06-2024,V018,Vendor_18,GBP,2,ITM0022,Module gadget assembly device widget widget module,6,353.82,2122.92
INV0117,28-06-2024,V018,Vendor_18,GBP,3,ITM0038,Unit component part device device assembly,15,286.06,4290.9
INV0117,28-06-2024,V018,Vendor_18,GBP,4,ITM0006,Widget component unit device assembly accessory,5,431.24,2156.2
INV0117,28-06-2024,V018,Vendor_18,GBP,5,ITM0040,Accessory module device unit part,11,229.38,2523.18
INV0118,16-01-2024,V003,Vendor_3,INR,1,ITM0008,Assembly part component module unit,17,55.95,951.15
INV0118,16-01-2024,V003,Vendor_3,INR,2,ITM0046,Component unit part,18,233.18,4197.24
INV0118,16-01-2024,V003,Vendor_3,INR,3,ITM0038,Component component gadget assembly widget gadget,19,218.42,4149.98
INV0118,16-01-2024,V003,Vendor_3,INR,4,ITM0028,Part assembly component unit widget accessory unit,16,61.59,985.44
INV0118,16-01-2024,V003,Vendor_3,INR,5,ITM0039,Component widget assembly component module unit,20,386.81,7736.2
INV0119,13-07-2024,V011,Vendor_11,INR,1,ITM0042,Widget part part,1,379.75,379.75
INV0119,13-07-2024,V011,Vendor_11,INR,2,ITM0043,Assembly component unit assembly,7,342.35,2396.45
INV0119,13-07-2024,V011,Vendor_11,INR,3,ITM0021,Unit accessory component accessory module,12,495.19,5942.28
INV0119,13-07-2024,V011,Vendor_11,INR,4,ITM0038,Unit assembly part,10,35.89,358.9
INV0119,13-07-2024,V011,Vendor_11,INR,5,ITM0036,Widget unit accessory,4,431.32,1725.28
INV0120,16-01-2024,V008,Vendor_8,INR,1,ITM0045,Module component module module assembly unit assembly,7,279.93,1959.51
INV0120,16-01-2024,V008,Vendor_8,INR,2,ITM0024,Gadget accessory device gadget widget widget,16,330.67,5290.72
INV0120,16-01-2024,V008,Vendor_8,INR,3,ITM0009,Gadget part part,20,465.5,9310
INV0120,16-01-2024,V008,Vendor_8,INR,4,ITM0040,Assembly module part module,8,96.97,775.76
INV0120,16-01-2024,V008,Vendor_8,INR,5,ITM0039,Unit part component,17,138.28,2350.76
INV0121,06-10-2024,V019,Vendor_19,GBP,1,ITM0003,Unit device gadget,16,481.06,7696.96
INV0121,06-10-2024,V019,Vendor_19,GBP,2,ITM0006,Device assembly part device,9,235.14,2116.26
INV0121,06-10-2024,V019,Vendor_19,GBP,3,ITM0006,Accessory widget assembly device accessory widget unit,19,159.69,3034.11
INV0121,06-10-2024,V019,Vendor_19,GBP,4,ITM0004,Assembly widget assembly accessory unit,11,213.4,2347.4
INV0121,06-10-2024,V019,Vendor_19,GBP,5,ITM0019,Gadget device unit component part,9,35.4,318.6
INV0122,30-08-2024,V019,Vendor_19,EUR,1,ITM0037,Unit component device,1,146.97,146.97
INV0122,30-08-2024,V019,Vendor_19,EUR,2,ITM0006,Assembly part component gadget,9,141.23,1271.07
INV0122,30-08-2024,V019,Vendor_19,EUR,3,ITM0017,Device unit accessory,5,331.28,1656.4
INV0122,30-08-2024,V019,Vendor_19,EUR,4,ITM0024,Component device assembly part,2,174.71,349.42
INV0122,30-08-2024,V019,Vendor_19,EUR,5,ITM0006,Unit part part device,14,386.33,5408.62
INV0123,01-05-2024,V015,Vendor_15,EUR,1,ITM0014,Device module unit device gadget gadget module,10,240.75,2407.5
INV0123,01-05-2024,V015,Vendor_15,EUR,2,ITM0049,Component device module component assembly module component,15,194.09,2911.35
INV0123,01-05-2024,V015,Vendor_15,EUR,3,ITM0021,Device widget accessory unit accessory module accessory,9,170.81,1537.29
INV0123,01-05-2024,V015,Vendor_15,EUR,4,ITM0018,Component unit assembly,8,368.49,2947.92
INV0123,01-05-2024,V015,Vendor_15,EUR,5,ITM0038,Assembly device accessory component,1,338.04,338.04
INV0124,04-02-2024,V001,Vendor_1,INR,1,ITM0007,Widget assembly gadget component gadget widget widget,20,330.02,6600.4
INV0124,04-02-2024,V001,Vendor_1,INR,2,ITM0014,Unit device gadget part gadget unit accessory,19,402.58,7649.02
INV0124,04-02-2024,V001,Vendor_1,INR,3,ITM0012,Device component assembly,3,321.2,963.6
INV0124,04-02-2024,V001,Vendor_1,INR,4,ITM0018,Device device device component part component,2,194.49,388.98
INV0124,04-02-2024,V001,Vendor_1,INR,5,ITM0022,Component part gadget,3,248.4,745.2
INV0125,12-04-2024,V020,Vendor_20,INR,1,ITM0012,Widget assembly module unit widget module,9,56.13,505.17
INV0125,12-04-2024,V020,Vendor_20,INR,2,ITM0005,Unit component assembly,16,78.68,1258.88
INV0125,12-04-2024,V020,Vendor_20,INR,3,ITM0041,Accessory unit component,11,452.79,4980.69
INV0125,12-04-2024,V020,Vendor_20,INR,4,ITM0037,Assembly accessory assembly,14,204.94,2869.16
INV0125,12-04-2024,V020,Vendor_20,INR,5,ITM0047,Assembly widget accessory,16,65,1040
INV0126,01-10-2024,V012,Vendor_12,GBP,1,ITM0044,Module unit accessory widget assembly,11,44.83,493.13
INV0126,01-10-2024,V012,Vendor_12,GBP,2,ITM0030,Unit gadget widget module gadget,13,448.75,5833.75
INV0126,01-10-2024,V012,Vendor_12,GBP,3,ITM0041,Assembly part module gadget widget,1,361.27,361.27
INV0126,01-10-2024,V012,Vendor_12,GBP,4,ITM0038,Assembly widget assembly component,18,482.65,8687.7
INV0126,01-10-2024,V012,Vendor_12,GBP,5,ITM0029,Widget widget part,2,205.73,411.46
INV0127,18-04-2024,V017,Vendor_17,INR,1,ITM0044,Gadget unit accessory widget gadget unit assembly,20,27.67,553.4
INV0127,18-04-2024,V017,Vendor_17,INR,2,ITM0045,Widget unit accessory part,4,230.81,923.24
INV0127,18-04-2024,V017,Vendor_17,INR,3,ITM0011,Widget part gadget unit unit widget gadget,11,406.7,4473.7
INV0127,18-04-2024,V017,Vendor_17,INR,4,ITM0048,Component accessory unit gadget part part,2,298.58,597.16
INV0127,18-04-2024,V017,Vendor_17,INR,5,ITM0022,Gadget gadget module,12,278.94,3347.28
INV0128,12-08-2024,V008,Vendor_8,USD,1,ITM0009,Part unit module,6,12.74,76.44
INV0128,12-08-2024,V008,Vendor_8,USD,2,ITM0032,Widget gadget widget,19,444.02,8436.38
INV0128,12-08-2024,V008,Vendor_8,USD,3,ITM0027,Device gadget unit assembly module accessory,20,347.38,6947.6
INV0128,12-08-2024,V008,Vendor_8,USD,4,ITM0039,Device unit widget part,10,177.19,1771.9
INV0128,12-08-2024,V008,Vendor_8,USD,5,ITM0001,Component gadget assembly widget module device assembly,8,234.79,1878.32
INV0129,16-11-2024,V007,Vendor_7,GBP,1,ITM0004,Gadget gadget part accessory,16,92.28,1476.48
INV0129,16-11-2024,V007,Vendor_7,GBP,2,ITM0043,Widget module gadget,9,170.48,1534.32
INV0129,16-11-2024,V007,Vendor_7,GBP,3,ITM0049,Widget device accessory gadget part assembly,4,40.08,160.32
INV0129,16-11-2024,V007,Vendor_7,GBP,4,ITM0016,Unit component gadget device component part,11,117.75,1295.25
INV0129,16-11-2024,V007,Vendor_7,GBP,5,ITM0016,Part module gadget assembly assembly accessory,5,112,560
INV0130,08-11-2024,V015,Vendor_15,EUR,1,ITM0025,Gadget device unit accessory gadget,5,20.89,104.45
INV0130,08-11-2024,V015,Vendor_15,EUR,2,ITM0037,Component widget assembly,14,89.74,1256.36
INV0130,08-11-2024,V015,Vendor_15,EUR,3,ITM0022,Part unit part unit,20,453.26,9065.2
INV0130,08-11-2024,V015,Vendor_15,EUR,4,ITM0037,Part widget part assembly accessory unit part,9,12.18,109.62
INV0130,08-11-2024,V015,Vendor_15,EUR,5,ITM0028,Component module component accessory,5,457.31,2286.55
INV0131,03-01-2024,V014,Vendor_14,USD,1,ITM0003,Device assembly module module part device,4,228.96,915.84
INV0131,03-01-2024,V014,Vendor_14,USD,2,ITM0016,Unit widget device,7,70.69,494.83
INV0131,03-01-2024,V014,Vendor_14,USD,3,ITM0019,Unit widget assembly component,15,429.67,6445.05
INV0131,03-01-2024,V014,Vendor_14,USD,4,ITM0048,Widget assembly device part module part module,15,353.43,5301.45
INV0131,03-01-2024,V014,Vendor_14,USD,5,ITM0001,Module device assembly,10,215.82,2158.2
INV0132,18-05-2024,V020,Vendor_20,EUR,1,ITM0044,Unit module accessory,17,472.93,8039.81
INV0132,18-05-2024,V020,Vendor_20,EUR,2,ITM0044,Part widget module unit module,6,325.85,1955.1
INV0132,18-05-2024,V020,Vendor_20,EUR,3,ITM0046,Unit device gadget,11,123.12,1354.32
INV0132,18-05-2024,V020,Vendor_20,EUR,4,ITM0008,Device device part device device device,11,179.59,1975.49
INV0132,18-05-2024,V020,Vendor_20,EUR,5,ITM0018,Device component widget module assembly assembly gadget,18,340.76,6133.68
INV0133,29-09-2024,V010,Vendor_10,INR,1,ITM0040,Part accessory part accessory widget,15,48.22,723.3
INV0133,29-09-2024,V010,Vendor_10,INR,2,ITM0026,Component accessory widget component,5,250.68,1253.4
INV0133,29-09-2024,V010,Vendor_10,INR,3,ITM0014,Accessory widget module device accessory assembly module,1,149.3,149.3
INV0133,29-09-2024,V010,Vendor_10,INR,4,ITM0005,Part component accessory,11,208.79,2296.69
INV0133,29-09-2024,V010,Vendor_10,INR,5,ITM0022,Assembly unit assembly assembly assembly,19,70.32,1336.08
INV0134,05-06-2024,V006,Vendor_6,GBP,1,ITM0015,Module component part gadget component accessory,20,462.45,9249
INV0134,05-06-2024,V006,Vendor_6,GBP,2,ITM0046,Component accessory part device unit gadget component,2,496.92,993.84
INV0134,05-06-2024,V006,Vendor_6,GBP,3,ITM0037,Module module gadget device,11,489.12,5380.32
INV0134,05-06-2024,V006,Vendor_6,GBP,4,ITM0010,Assembly accessory assembly gadget widget,16,385.42,6166.72
INV0134,05-06-2024,V006,Vendor_6,GBP,5,ITM0030,Gadget accessory assembly assembly unit,10,239.59,2395.9
INV0135,28-05-2024,V019,Vendor_19,EUR,1,ITM0037,Module gadget assembly widget device gadget,1,203.81,203.81
INV0135,28-05-2024,V019,Vendor_19,EUR,2,ITM0015,Module component unit gadget assembly part,9,101.88,916.92
INV0135,28-05-2024,V019,Vendor_19,EUR,3,ITM0006,Part device accessory accessory module assembly unit,17,471.98,8023.66
INV0135,28-05-2024,V019,Vendor_19,EUR,4,ITM0043,Module device module module widget,12,178.92,2147.04
INV0135,28-05-2024,V019,Vendor_19,EUR,5,ITM0029,Widget device module accessory part component part,14,365.66,5119.24
INV0136,31-07-2024,V005,Vendor_5,USD,1,ITM0010,Component accessory assembly module,19,379.28,7206.32
INV0136,31-07-2024,V005,Vendor_5,USD,2,ITM0006,Module accessory module,18,233.75,4207.5
INV0136,31-07-2024,V005,Vendor_5,USD,3,ITM0037,Gadget part component assembly,10,418.12,4181.2
INV0136,31-07-2024,V005,Vendor_5,USD,4,ITM0020,Unit assembly widget widget component accessory,16,66.47,1063.52
INV0136,31-07-2024,V005,Vendor_5,USD,5,ITM0043,Module assembly device component gadget,9,249.06,2241.54
INV0137,04-02-2024,V020,Vendor_20,GBP,1,ITM0038,Unit part unit assembly device gadget,17,367.81,6252.77
INV0137,04-02-2024,V020,Vendor_20,GBP,2,ITM0002,Gadget widget component part gadget,6,31.18,187.08
INV0137,04-02-2024,V020,Vendor_20,GBP,3,ITM0024,Unit accessory widget component unit widget,7,384.39,2690.73
INV0137,04-02-2024,V020,Vendor_20,GBP,4,ITM0012,Unit gadget component,11,414.28,4557.08
INV0137,04-02-2024,V020,Vendor_20,GBP,5,ITM0044,Component device module assembly module,5,11.38,56.9
INV0138,22-09-2024,V010,Vendor_10,GBP,1,ITM0050,Module accessory gadget gadget assembly part,18,308.65,5555.7
INV0138,22-09-2024,V010,Vendor_10,GBP,2,ITM0034,Device device part module accessory gadget gadget,1,242.36,242.36
INV0138,22-09-2024,V010,Vendor_10,GBP,3,ITM0020,Gadget module accessory assembly accessory,6,356.4,2138.4
INV0138,22-09-2024,V010,Vendor_10,GBP,4,ITM0002,Component part gadget,8,157.18,1257.44
INV0138,22-09-2024,V010,Vendor_10,GBP,5,ITM0014,Accessory module device gadget,1,388.47,388.47
INV0139,08-08-2024,V002,Vendor_2,EUR,1,ITM0007,Part assembly widget,4,454.72,1818.88
INV0139,08-08-2024,V002,Vendor_2,EUR,2,ITM0003,Component widget widget,4,460.45,1841.8
INV0139,08-08-2024,V002,Vendor_2,EUR,3,ITM0014,Accessory gadget module widget part accessory accessory,12,179.34,2152.08
INV0139,08-08-2024,V002,Vendor_2,EUR,4,ITM0033,Component unit widget unit widget gadget gadget,10,90.03,900.3
INV0139,08-08-2024,V002,Vendor_2,EUR,5,ITM0049,Widget device accessory accessory part assembly device,6,222.63,1335.78
INV0140,24-02-2024,V006,Vendor_6,GBP,1,ITM0025,Gadget component gadget accessory gadget widget,5,250.43,1252.15
INV0140,24-02-2024,V006,Vendor_6,GBP,2,ITM0024,Unit widget component gadget component,20,369.41,7388.2
INV0140,24-02-2024,V006,Vendor_6,GBP,3,ITM0044,Component module accessory module part accessory,16,469.85,7517.6
INV0140,24-02-2024,V006,Vendor_6,GBP,4,ITM0024,Widget device device module,17,330.98,5626.66
INV0140,24-02-2024,V006,Vendor_6,GBP,5,ITM0006,Gadget module unit,4,372.01,1488.04
INV0141,27-03-2024,V003,Vendor_3,GBP,1,ITM0013,Gadget part module component module,16,142.87,2285.92
INV0141,27-03-2024,V003,Vendor_3,GBP,2,ITM0046,Unit device part accessory module device accessory,16,258.15,4130.4
INV0141,27-03-2024,V003,Vendor_3,GBP,3,ITM0010,Widget component assembly unit gadget widget,2,416,832
INV0141,27-03-2024,V003,Vendor_3,GBP,4,ITM0032,Accessory module device,5,154.86,774.3
INV0141,27-03-2024,V003,Vendor_3,GBP,5,ITM0040,Device unit assembly,16,397.4,6358.4
INV0142,13-04-2024,V010,Vendor_10,INR,1,ITM0032,Component module part assembly accessory widget module,4,194.9,779.6
INV0142,13-04-2024,V010,Vendor_10,INR,2,ITM0021,Module widget gadget unit part part,6,248.28,1489.68
INV0142,13-04-2024,V010,Vendor_10,INR,3,ITM0009,Device assembly widget device unit,18,288.24,5188.32
INV0142,13-04-2024,V010,Vendor_10,INR,4,ITM0031,Part assembly module assembly accessory unit module,10,163.64,1636.4
INV0142,13-04-2024,V010,Vendor_10,INR,5,ITM0002,Widget part module device widget accessory module,4,216.93,867.72
INV0143,01-07-2024,V014,Vendor_14,GBP,1,ITM0004,Component unit unit accessory,3,435.13,1305.39
INV0143,01-07-2024,V014,Vendor_14,GBP,2,ITM0008,Gadget assembly widget unit module,17,451.2,7670.4
INV0143,01-07-2024,V014,Vendor_14,GBP,3,ITM0018,Device unit accessory,13,287.33,3735.29
INV0143,01-07-2024,V014,Vendor_14,GBP,4,ITM0021,Widget assembly device gadget assembly part device,6,309.34,1856.04
INV0143,01-07-2024,V014,Vendor_14,GBP,5,ITM0024,Gadget unit accessory widget part gadget,9,28.53,256.77
INV0144,20-10-2024,V013,Vendor_13,EUR,1,ITM0040,Device unit unit,9,38.3,344.7
INV0144,20-10-2024,V013,Vendor_13,EUR,2,ITM0034,Module module widget part assembly component,18,160.11,2881.98
INV0144,20-10-2024,V013,Vendor_13,EUR,3,ITM0027,Component assembly device assembly part unit,17,432.04,7344.68
INV0144,20-10-2024,V013,Vendor_13,EUR,4,ITM0037,Gadget accessory device assembly accessory assembly,20,427.12,8542.4
INV0144,20-10-2024,V013,Vendor_13,EUR,5,ITM0028,Device widget gadget assembly component device device,14,208.08,2913.12
INV0145,02-02-2024,V007,Vendor_7,INR,1,ITM0018,Unit component unit module gadget,7,18.71,130.97
INV0145,02-02-2024,V007,Vendor_7,INR,2,ITM0020,Assembly accessory module accessory gadget component,1,132.91,132.91
INV0145,02-02-2024,V007,Vendor_7,INR,3,ITM0018,Gadget part accessory assembly widget part widget,20,152.5,3050
INV0145,02-02-2024,V007,Vendor_7,INR,4,ITM0005,Accessory device part module part part,8,60.41,483.28
INV0145,02-02-2024,V007,Vendor_7,INR,5,ITM0048,Accessory assembly part accessory accessory component part,8,301.91,2415.28
INV0146,09-06-2024,V011,Vendor_11,INR,1,ITM0048,Accessory gadget widget gadget,9,222.54,2002.86
INV0146,09-06-2024,V011,Vendor_11,INR,2,ITM0017,Widget assembly device gadget assembly assembly component,9,440.32,3962.88
INV0146,09-06-2024,V011,Vendor_11,INR,3,ITM0010,Assembly module component unit accessory,2,421.53,843.06
INV0146,09-06-2024,V011,Vendor_11,INR,4,ITM0043,Device part component,18,195.42,3517.56
INV0146,09-06-2024,V011,Vendor_11,INR,5,ITM0041,Accessory device assembly component module,1,455.35,455.35
INV0147,20-07-2024,V009,Vendor_9,GBP,1,ITM0006,Component part gadget module,11,440.34,4843.74
INV0147,20-07-2024,V009,Vendor_9,GBP,2,ITM0050,Part component widget part assembly device,11,360.11,3961.21
INV0147,20-07-2024,V009,Vendor_9,GBP,3,ITM0007,Device assembly module unit,18,370.2,6663.6
INV0147,20-07-2024,V009,Vendor_9,GBP,4,ITM0030,Device unit gadget,15,396.55,5948.25
INV0147,20-07-2024,V009,Vendor_9,GBP,5,ITM0009,Module unit component,3,59.86,179.58
INV0148,07-05-2024,V017,Vendor_17,EUR,1,ITM0039,Part component assembly device component device,11,400.77,4408.47
INV0148,07-05-2024,V017,Vendor_17,EUR,2,ITM0013,Module gadget part,19,116.12,2206.28
INV0148,07-05-2024,V017,Vendor_17,EUR,3,ITM0002,Unit unit accessory accessory gadget device gadget,13,310.91,4041.83
INV0148,07-05-2024,V017,Vendor_17,EUR,4,ITM0039,Gadget accessory gadget unit widget,17,220.4,3746.8
INV0148,07-05-2024,V017,Vendor_17,EUR,5,ITM0030,Gadget device gadget part part component,16,194.13,3106.08
INV0149,08-08-2024,V007,Vendor_7,EUR,1,ITM0019,Module module gadget component,9,121.57,1094.13
INV0149,08-08-2024,V007,Vendor_7,EUR,2,ITM0029,Module device assembly widget,5,436.36,2181.8
INV0149,08-08-2024,V007,Vendor_7,EUR,3,ITM0045,Device device device device component widget,2,30.8,61.6
INV0149,08-08-2024,V007,Vendor_7,EUR,4,ITM0016,Accessory accessory accessory accessory unit device,2,7.65,15.3
INV0149,08-08-2024,V007,Vendor_7,EUR,5,ITM0033,Module accessory device gadget accessory widget gadget,6,254.35,1526.1
INV0150,22-06-2024,V015,Vendor_15,EUR,1,ITM0006,Device module component component accessory,16,436.48,6983.68
INV0150,22-06-2024,V015,Vendor_15,EUR,2,ITM0018,Accessory component part unit device,9,260.9,2348.1
INV0150,22-06-2024,V015,Vendor_15,EUR,3,ITM0028,Component accessory device gadget,15,31.34,470.1
INV0150,22-06-2024,V015,Vendor_15,EUR,4,ITM0010,Component widget component,15,221.03,3315.45
